#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
61420,43648700,BDV27DRAFT_10002,BDV27DRAFT_10002,-,-,Unknown,-,methyltransferase-domain-containing protein,protein-coding,-,-,-,methyltransferase-domain-containing protein,20210306,-
61420,43661058,BDV27DRAFT_4270,BDV27DRAFT_4270,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661059,BDV27DRAFT_42734,BDV27DRAFT_42734,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661060,BDV27DRAFT_42740,BDV27DRAFT_42740,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661061,BDV27DRAFT_42767,BDV27DRAFT_42767,-,-,Unknown,-,UbiA prenyltransferase family,protein-coding,-,-,-,UbiA prenyltransferase family,20210306,-
61420,43661062,BDV27DRAFT_42815,BDV27DRAFT_42815,-,-,Unknown,-,catalase B,protein-coding,-,-,-,catalase B,20201217,-
61420,43661063,BDV27DRAFT_42834,BDV27DRAFT_42834,-,-,Unknown,-,RmlC-like cupin domain-containing protein,protein-coding,-,-,-,RmlC-like cupin domain-containing protein,20210306,-
61420,43661064,BDV27DRAFT_4293,BDV27DRAFT_4293,-,-,Unknown,-,cytoplasmic tRNA 2-thiolation protein 2,protein-coding,-,-,-,cytoplasmic tRNA 2-thiolation protein 2,20210306,-
61420,43661065,BDV27DRAFT_42955,BDV27DRAFT_42955,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661066,BDV27DRAFT_42977,BDV27DRAFT_42977,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661067,BDV27DRAFT_43002,BDV27DRAFT_43002,-,-,Unknown,-,major facilitator superfamily domain-containing protein,protein-coding,-,-,-,major facilitator superfamily domain-containing protein,20201217,-
61420,43661068,BDV27DRAFT_43048,BDV27DRAFT_43048,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661069,BDV27DRAFT_43076,BDV27DRAFT_43076,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661070,BDV27DRAFT_43163,BDV27DRAFT_43163,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20200919,-
61420,43661071,BDV27DRAFT_43176,BDV27DRAFT_43176,-,-,Unknown,-,Ribophorin I,protein-coding,-,-,-,Ribophorin I,20210306,-
61420,43661072,BDV27DRAFT_43200,BDV27DRAFT_43200,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661073,BDV27DRAFT_4323,BDV27DRAFT_4323,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
61420,43661074,BDV27DRAFT_43256,BDV27DRAFT_43256,-,-,Unknown,-,transcription activator of gluconeogenesis acuK,protein-coding,-,-,-,transcription activator of gluconeogenesis acuK,20201217,-
61420,43661075,BDV27DRAFT_43260,BDV27DRAFT_43260,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661076,BDV27DRAFT_43288,BDV27DRAFT_43288,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
61420,43661077,BDV27DRAFT_43373,BDV27DRAFT_43373,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
61420,43661078,BDV27DRAFT_4344,BDV27DRAFT_4344,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661079,BDV27DRAFT_4349,BDV27DRAFT_4349,-,-,Unknown,-,WD40-repeat-containing domain protein,protein-coding,-,-,-,WD40-repeat-containing domain protein,20210306,-
61420,43661080,BDV27DRAFT_43552,BDV27DRAFT_43552,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20201217,-
61420,43661081,BDV27DRAFT_43650,BDV27DRAFT_43650,-,-,Unknown,-,ligand-effect modulator 3 family,protein-coding,-,-,-,ligand-effect modulator 3 family,20201217,-
61420,43661082,BDV27DRAFT_43661,BDV27DRAFT_43661,-,-,Unknown,-,FACT complex subunit spt16,protein-coding,-,-,-,FACT complex subunit spt16,20201217,-
61420,43661083,BDV27DRAFT_43710,BDV27DRAFT_43710,-,-,Unknown,-,extracellular metalloprotease,protein-coding,-,-,-,extracellular metalloprotease,20201217,-
61420,43661084,BDV27DRAFT_43726,BDV27DRAFT_43726,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661085,BDV27DRAFT_43767,BDV27DRAFT_43767,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
61420,43661086,BDV27DRAFT_43805,BDV27DRAFT_43805,-,-,Unknown,-,component of IIS longevity pathway SMK-1-domain-containing protein,protein-coding,-,-,-,component of IIS longevity pathway SMK-1-domain-containing protein,20210306,-
61420,43661087,BDV27DRAFT_43824,BDV27DRAFT_43824,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661088,BDV27DRAFT_43893,BDV27DRAFT_43893,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661089,BDV27DRAFT_44028,BDV27DRAFT_44028,-,-,Unknown,-,"ribonuclease H2, subunit B",protein-coding,-,-,-,"ribonuclease H2, subunit B",20210306,-
61420,43661090,BDV27DRAFT_44030,BDV27DRAFT_44030,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661091,BDV27DRAFT_44045,BDV27DRAFT_44045,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661092,BDV27DRAFT_44064,BDV27DRAFT_44064,-,-,Unknown,-,"CCR4-Not complex component, Not1-domain-containing protein",protein-coding,-,-,-,"CCR4-Not complex component, Not1-domain-containing protein",20201217,-
61420,43661093,BDV27DRAFT_44116,BDV27DRAFT_44116,-,-,Unknown,-,fungal-specific transcription factor domain-containing protein,protein-coding,-,-,-,fungal-specific transcription factor domain-containing protein,20201217,-
61420,43661094,BDV27DRAFT_4416,BDV27DRAFT_4416,-,-,Unknown,-,WD40-repeat-containing domain protein,protein-coding,-,-,-,WD40-repeat-containing domain protein,20201217,-
61420,43661095,BDV27DRAFT_44166,BDV27DRAFT_44166,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661096,BDV27DRAFT_44478,BDV27DRAFT_44478,-,-,Unknown,-,HAD-like domain-containing protein,protein-coding,-,-,-,HAD-like domain-containing protein,20210306,-
61420,43661097,BDV27DRAFT_44479,BDV27DRAFT_44479,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661098,BDV27DRAFT_44505,BDV27DRAFT_44505,-,-,Unknown,-,aspartyl aminopeptidase,protein-coding,-,-,-,aspartyl aminopeptidase,20201217,-
61420,43661099,BDV27DRAFT_44517,BDV27DRAFT_44517,-,-,Unknown,-,WD40-repeat-containing domain protein,protein-coding,-,-,-,WD40-repeat-containing domain protein,20201217,-
61420,43661100,BDV27DRAFT_44527,BDV27DRAFT_44527,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
61420,43661101,BDV27DRAFT_44535,BDV27DRAFT_44535,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
61420,43661102,BDV27DRAFT_44604,BDV27DRAFT_44604,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
61420,43661103,BDV27DRAFT_44621,BDV27DRAFT_44621,-,-,Unknown,-,cell division cycle protein 48,protein-coding,-,-,-,cell division cycle protein 48,20201201,-
61420,43661104,BDV27DRAFT_4464,BDV27DRAFT_4464,-,-,Unknown,-,eukaryotic rRNA processing protein EBP2-domain-containing protein,protein-coding,-,-,-,eukaryotic rRNA processing protein EBP2-domain-containing protein,20210306,-
61420,43661105,BDV27DRAFT_44643,BDV27DRAFT_44643,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
61420,43661106,BDV27DRAFT_44657,BDV27DRAFT_44657,-,-,Unknown,-,alkali metal cation/H+ antiporter Nha1 C terminus-domain-containing protein,protein-coding,-,-,-,alkali metal cation/H+ antiporter Nha1 C terminus-domain-containing protein,20201217,-
61420,43661107,BDV27DRAFT_4473,BDV27DRAFT_4473,-,-,Unknown,-,thioredoxin-like protein,protein-coding,-,-,-,thioredoxin-like protein,20210306,-
61420,43661108,BDV27DRAFT_4476,BDV27DRAFT_4476,-,-,Unknown,-,PIN domain-like protein,protein-coding,-,-,-,PIN domain-like protein,20201217,-
61420,43661109,BDV27DRAFT_44778,BDV27DRAFT_44778,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661110,BDV27DRAFT_44801,BDV27DRAFT_44801,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
61420,43661111,BDV27DRAFT_44824,BDV27DRAFT_44824,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661112,BDV27DRAFT_44846,BDV27DRAFT_44846,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661113,BDV27DRAFT_4490,BDV27DRAFT_4490,-,-,Unknown,-,MYND-type zinc finger protein samB,protein-coding,-,-,-,MYND-type zinc finger protein samB,20210306,-
61420,43661114,BDV27DRAFT_44925,BDV27DRAFT_44925,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
61420,43661115,BDV27DRAFT_4493,BDV27DRAFT_4493,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
61420,43661116,BDV27DRAFT_45002,BDV27DRAFT_45002,-,-,Unknown,-,putative D-xylulose kinase A,protein-coding,-,-,-,putative D-xylulose kinase A,20201217,-
61420,43661117,BDV27DRAFT_45088,BDV27DRAFT_45088,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
61420,43661118,BDV27DRAFT_45094,BDV27DRAFT_45094,-,-,Unknown,-,putative tRNA methyltransferase subunit GCD14,protein-coding,-,-,-,putative tRNA methyltransferase subunit GCD14,20210306,-
61420,43661119,BDV27DRAFT_45107,BDV27DRAFT_45107,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200912,-
61420,43661120,BDV27DRAFT_45242,BDV27DRAFT_45242,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661121,BDV27DRAFT_45266,BDV27DRAFT_45266,-,-,Unknown,-,alternative oxidase-domain-containing protein,protein-coding,-,-,-,alternative oxidase-domain-containing protein,20210306,-
61420,43661122,BDV27DRAFT_45297,BDV27DRAFT_45297,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661123,BDV27DRAFT_45307,BDV27DRAFT_45307,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661124,BDV27DRAFT_45445,BDV27DRAFT_45445,-,-,Unknown,-,aspartic peptidase domain-containing protein,protein-coding,-,-,-,aspartic peptidase domain-containing protein,20201217,-
61420,43661125,BDV27DRAFT_45448,BDV27DRAFT_45448,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661126,BDV27DRAFT_4545,BDV27DRAFT_4545,-,-,Unknown,-,thioredoxin-like protein,protein-coding,-,-,-,thioredoxin-like protein,20201217,-
61420,43661127,BDV27DRAFT_45518,BDV27DRAFT_45518,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661128,BDV27DRAFT_45519,BDV27DRAFT_45519,-,-,Unknown,-,copper homeostasis CutC domain-containing protein,protein-coding,-,-,-,copper homeostasis CutC domain-containing protein,20210306,-
61420,43661129,BDV27DRAFT_45616,BDV27DRAFT_45616,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
61420,43661130,BDV27DRAFT_45623,BDV27DRAFT_45623,-,-,Unknown,-,thioredoxin-like protein,protein-coding,-,-,-,thioredoxin-like protein,20201217,-
61420,43661131,BDV27DRAFT_45669,BDV27DRAFT_45669,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20201217,-
61420,43661132,BDV27DRAFT_45761,BDV27DRAFT_45761,-,-,Unknown,-,kinase-like domain-containing protein,protein-coding,-,-,-,kinase-like domain-containing protein,20201201,-
61420,43661133,BDV27DRAFT_45924,BDV27DRAFT_45924,-,-,Unknown,-,ribosomal L28e protein family-domain-containing protein,protein-coding,-,-,-,ribosomal L28e protein family-domain-containing protein,20210306,-
61420,43661134,BDV27DRAFT_46039,BDV27DRAFT_46039,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
61420,43661135,BDV27DRAFT_46351,BDV27DRAFT_46351,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661136,BDV27DRAFT_46356,BDV27DRAFT_46356,-,-,Unknown,-,fungal-specific transcription factor domain-containing protein,protein-coding,-,-,-,fungal-specific transcription factor domain-containing protein,20201217,-
61420,43661137,BDV27DRAFT_46397,BDV27DRAFT_46397,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
61420,43661138,BDV27DRAFT_46400,BDV27DRAFT_46400,-,-,Unknown,-,ribosomal protein L14 domain-containing protein,protein-coding,-,-,-,ribosomal protein L14 domain-containing protein,20201217,-
61420,43661139,BDV27DRAFT_46415,BDV27DRAFT_46415,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661140,BDV27DRAFT_46468,BDV27DRAFT_46468,-,-,Unknown,-,14-3-3 domain-containing protein,protein-coding,-,-,-,14-3-3 domain-containing protein,20210306,-
61420,43661141,BDV27DRAFT_46510,BDV27DRAFT_46510,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661142,BDV27DRAFT_46569,BDV27DRAFT_46569,-,-,Unknown,-,nucleoporin Nup120/160-domain-containing protein,protein-coding,-,-,-,nucleoporin Nup120/160-domain-containing protein,20210306,-
61420,43661143,BDV27DRAFT_46570,BDV27DRAFT_46570,-,-,Unknown,-,Rad51-domain-containing protein,protein-coding,-,-,-,Rad51-domain-containing protein,20200905,-
61420,43661144,BDV27DRAFT_4660,BDV27DRAFT_4660,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661145,BDV27DRAFT_46601,BDV27DRAFT_46601,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661146,BDV27DRAFT_46667,BDV27DRAFT_46667,-,-,Unknown,-,DHS-like NAD/FAD-binding domain-containing protein,protein-coding,-,-,-,DHS-like NAD/FAD-binding domain-containing protein,20210306,-
61420,43661147,BDV27DRAFT_46716,BDV27DRAFT_46716,-,-,Unknown,-,putative methyltransferase-domain-containing protein,protein-coding,-,-,-,putative methyltransferase-domain-containing protein,20201217,-
61420,43661148,BDV27DRAFT_46744,BDV27DRAFT_46744,-,-,Unknown,-,fork head domain-containing protein,protein-coding,-,-,-,fork head domain-containing protein,20210306,-
61420,43661149,BDV27DRAFT_46765,BDV27DRAFT_46765,-,-,Unknown,-,G10 protein,protein-coding,-,-,-,G10 protein,20210306,-
61420,43661150,BDV27DRAFT_46785,BDV27DRAFT_46785,-,-,Unknown,-,Aspartate/glutamate/uridylate kinase,protein-coding,-,-,-,Aspartate/glutamate/uridylate kinase,20210306,-
61420,43661151,BDV27DRAFT_46814,BDV27DRAFT_46814,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20201217,-
61420,43661152,BDV27DRAFT_46815,BDV27DRAFT_46815,-,-,Unknown,-,inosine triphosphate pyrophosphatase-like protein,protein-coding,-,-,-,inosine triphosphate pyrophosphatase-like protein,20201217,-
61420,43661153,BDV27DRAFT_46968,BDV27DRAFT_46968,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
61420,43661154,BDV27DRAFT_47041,BDV27DRAFT_47041,-,-,Unknown,-,kinase-like domain-containing protein,protein-coding,-,-,-,kinase-like domain-containing protein,20201217,-
61420,43661155,BDV27DRAFT_47228,BDV27DRAFT_47228,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661156,BDV27DRAFT_47356,BDV27DRAFT_47356,-,-,Unknown,-,concanavalin A-like lectin/glucanase domain-containing protein,protein-coding,-,-,-,concanavalin A-like lectin/glucanase domain-containing protein,20210306,-
61420,43661157,BDV27DRAFT_47582,BDV27DRAFT_47582,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661158,BDV27DRAFT_47627,BDV27DRAFT_47627,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
61420,43661159,BDV27DRAFT_47628,BDV27DRAFT_47628,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661160,BDV27DRAFT_47634,BDV27DRAFT_47634,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661161,BDV27DRAFT_47675,BDV27DRAFT_47675,-,-,Unknown,-,SUR7/PalI family-domain-containing protein,protein-coding,-,-,-,SUR7/PalI family-domain-containing protein,20210306,-
61420,43661162,BDV27DRAFT_47691,BDV27DRAFT_47691,-,-,Unknown,-,general substrate transporter,protein-coding,-,-,-,general substrate transporter,20210306,-
61420,43661163,BDV27DRAFT_47724,BDV27DRAFT_47724,-,-,Unknown,-,enoyl-CoA hydratase/isomerase family protein,protein-coding,-,-,-,enoyl-CoA hydratase/isomerase family protein,20201217,-
61420,43661164,BDV27DRAFT_47763,BDV27DRAFT_47763,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
61420,43661165,BDV27DRAFT_47803,BDV27DRAFT_47803,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210306,-
61420,43661166,BDV27DRAFT_47828,BDV27DRAFT_47828,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661167,BDV27DRAFT_47855,BDV27DRAFT_47855,-,-,Unknown,-,ribosomal protein L18e/L15P,protein-coding,-,-,-,ribosomal protein L18e/L15P,20210306,-
61420,43661168,BDV27DRAFT_47895,BDV27DRAFT_47895,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661169,BDV27DRAFT_47952,BDV27DRAFT_47952,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661170,BDV27DRAFT_47954,BDV27DRAFT_47954,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661171,BDV27DRAFT_47980,BDV27DRAFT_47980,-,-,Unknown,-,integral membrane family protein,protein-coding,-,-,-,integral membrane family protein,20200526,-
61420,43661172,BDV27DRAFT_47995,BDV27DRAFT_47995,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661173,BDV27DRAFT_48050,BDV27DRAFT_48050,-,-,Unknown,-,Inosine/uridine-preferring nucleoside hydrolase domain-containing protein,protein-coding,-,-,-,Inosine/uridine-preferring nucleoside hydrolase domain-containing protein,20210306,-
61420,43661174,BDV27DRAFT_48101,BDV27DRAFT_48101,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661175,BDV27DRAFT_48104,BDV27DRAFT_48104,-,-,Unknown,-,ribosomal protein L1-like protein,protein-coding,-,-,-,ribosomal protein L1-like protein,20210306,-
61420,43661176,BDV27DRAFT_48175,BDV27DRAFT_48175,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661177,BDV27DRAFT_48190,BDV27DRAFT_48190,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
61420,43661178,BDV27DRAFT_48204,BDV27DRAFT_48204,-,-,Unknown,-,fungal-specific transcription factor domain-containing protein,protein-coding,-,-,-,fungal-specific transcription factor domain-containing protein,20201217,-
61420,43661179,BDV27DRAFT_48206,BDV27DRAFT_48206,-,-,Unknown,-,inositol monophosphatase,protein-coding,-,-,-,inositol monophosphatase,20201217,-
61420,43661180,BDV27DRAFT_48263,BDV27DRAFT_48263,-,-,Unknown,-,HSP20-like chaperone,protein-coding,-,-,-,HSP20-like chaperone,20210306,-
61420,43661181,BDV27DRAFT_48280,BDV27DRAFT_48280,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661182,BDV27DRAFT_48287,BDV27DRAFT_48287,-,-,Unknown,-,14-3-3 domain-containing protein,protein-coding,-,-,-,14-3-3 domain-containing protein,20210306,-
61420,43661183,BDV27DRAFT_48291,BDV27DRAFT_48291,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200526,-
61420,43661184,BDV27DRAFT_48302,BDV27DRAFT_48302,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
61420,43661185,BDV27DRAFT_4832,BDV27DRAFT_4832,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
