#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1450535,37107590,BO94DRAFT_100549,BO94DRAFT_100549,-,-,Unknown,-,ARF/SAR superfamily,protein-coding,-,-,-,ARF/SAR superfamily,20180721,-
1450535,37116933,BO94DRAFT_570254,BO94DRAFT_570254,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116934,BO94DRAFT_570256,BO94DRAFT_570256,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116935,BO94DRAFT_570270,BO94DRAFT_570270,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116936,BO94DRAFT_570293,BO94DRAFT_570293,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116937,BO94DRAFT_570295,BO94DRAFT_570295,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116938,BO94DRAFT_570313,BO94DRAFT_570313,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116939,BO94DRAFT_570315,BO94DRAFT_570315,-,-,Unknown,-,LYR family protein,protein-coding,-,-,-,LYR family protein,20181013,-
1450535,37116940,BO94DRAFT_570320,BO94DRAFT_570320,-,-,Unknown,-,peptide chain release factor 1,protein-coding,-,-,-,peptide chain release factor 1,20181013,-
1450535,37116941,BO94DRAFT_570321,BO94DRAFT_570321,-,-,Unknown,-,mitochondrial tricarboxylate transporter,protein-coding,-,-,-,mitochondrial tricarboxylate transporter,20181013,-
1450535,37116942,BO94DRAFT_570340,BO94DRAFT_570340,-,-,Unknown,-,alcohol oxidase,protein-coding,-,-,-,alcohol oxidase,20181013,-
1450535,37116943,BO94DRAFT_570351,BO94DRAFT_570351,-,-,Unknown,-,putative MFS monocarboxylate transporter,protein-coding,-,-,-,putative MFS monocarboxylate transporter,20181013,-
1450535,37116944,BO94DRAFT_570354,BO94DRAFT_570354,-,-,Unknown,-,MFS multidrug transporter,protein-coding,-,-,-,MFS multidrug transporter,20181013,-
1450535,37116945,BO94DRAFT_570356,BO94DRAFT_570356,-,-,Unknown,-,glycoside hydrolase,protein-coding,-,-,-,glycoside hydrolase,20181013,-
1450535,37116946,BO94DRAFT_570357,BO94DRAFT_570357,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116947,BO94DRAFT_570370,BO94DRAFT_570370,-,-,Unknown,-,short-chain dehydrogenase/reductase 2,protein-coding,-,-,-,short-chain dehydrogenase/reductase 2,20181013,-
1450535,37116948,BO94DRAFT_570378,BO94DRAFT_570378,-,-,Unknown,-,alcohol oxidase,protein-coding,-,-,-,alcohol oxidase,20181013,-
1450535,37116949,BO94DRAFT_570382,BO94DRAFT_570382,-,-,Unknown,-,mitochondrial carrier,protein-coding,-,-,-,mitochondrial carrier,20181013,-
1450535,37116950,BO94DRAFT_570399,BO94DRAFT_570399,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116951,BO94DRAFT_570406,BO94DRAFT_570406,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116952,BO94DRAFT_570427,BO94DRAFT_570427,-,-,Unknown,-,glycoside hydrolase/deacetylase,protein-coding,-,-,-,glycoside hydrolase/deacetylase,20181013,-
1450535,37116953,BO94DRAFT_570428,BO94DRAFT_570428,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116954,BO94DRAFT_570447,BO94DRAFT_570447,-,-,Unknown,-,eIF1-like protein,protein-coding,-,-,-,eIF1-like protein,20181013,-
1450535,37116955,BO94DRAFT_570448,BO94DRAFT_570448,-,-,Unknown,-,FAD dependent oxidoreductase superfamily,protein-coding,-,-,-,FAD dependent oxidoreductase superfamily,20181013,-
1450535,37116956,BO94DRAFT_570462,BO94DRAFT_570462,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116957,BO94DRAFT_570469,BO94DRAFT_570469,-,-,Unknown,-,putative cytochrome P450 monooxygenase,protein-coding,-,-,-,putative cytochrome P450 monooxygenase,20181013,-
1450535,37116958,BO94DRAFT_570487,BO94DRAFT_570487,-,-,Unknown,-,alpha/beta fold family hydrolase,protein-coding,-,-,-,alpha/beta fold family hydrolase,20181013,-
1450535,37116959,BO94DRAFT_570491,BO94DRAFT_570491,-,-,Unknown,-,L-aminopeptidase/D-esterase,protein-coding,-,-,-,L-aminopeptidase/D-esterase,20181013,-
1450535,37116960,BO94DRAFT_570492,BO94DRAFT_570492,-,-,Unknown,-,amino acid transporter,protein-coding,-,-,-,amino acid transporter,20181013,-
1450535,37116961,BO94DRAFT_570501,BO94DRAFT_570501,-,-,Unknown,-,hydantoinase/oxoprolinase,protein-coding,-,-,-,hydantoinase/oxoprolinase,20181013,-
1450535,37116962,BO94DRAFT_570539,BO94DRAFT_570539,-,-,Unknown,-,NAD dependent epimerase/dehydratase family protein,protein-coding,-,-,-,NAD dependent epimerase/dehydratase family protein,20181013,-
1450535,37116963,BO94DRAFT_570544,BO94DRAFT_570544,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116964,BO94DRAFT_570558,BO94DRAFT_570558,-,-,Unknown,-,C2H2 type zinc finger domain protein,protein-coding,-,-,-,C2H2 type zinc finger domain protein,20181013,-
1450535,37116965,BO94DRAFT_570570,BO94DRAFT_570570,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20181013,-
1450535,37116966,BO94DRAFT_570584,BO94DRAFT_570584,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116967,BO94DRAFT_570585,BO94DRAFT_570585,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116968,BO94DRAFT_570588,BO94DRAFT_570588,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116969,BO94DRAFT_570589,BO94DRAFT_570589,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116970,BO94DRAFT_570591,BO94DRAFT_570591,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116971,BO94DRAFT_570595,BO94DRAFT_570595,-,-,Unknown,-,Xanthine/uracil permease,protein-coding,-,-,-,Xanthine/uracil permease,20181013,-
1450535,37116972,BO94DRAFT_570600,BO94DRAFT_570600,-,-,Unknown,-,RING finger domain protein,protein-coding,-,-,-,RING finger domain protein,20181013,-
1450535,37116973,BO94DRAFT_570615,BO94DRAFT_570615,-,-,Unknown,-,apses transcription factor,protein-coding,-,-,-,apses transcription factor,20181013,-
1450535,37116974,BO94DRAFT_570622,BO94DRAFT_570622,-,-,Unknown,-,PGAP1-domain-containing protein,protein-coding,-,-,-,PGAP1-domain-containing protein,20181013,-
1450535,37116975,BO94DRAFT_570625,BO94DRAFT_570625,-,-,Unknown,-,elongation factor,protein-coding,-,-,-,elongation factor,20181013,-
1450535,37116976,BO94DRAFT_570628,BO94DRAFT_570628,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116977,BO94DRAFT_570642,BO94DRAFT_570642,-,-,Unknown,-,intermembrane space protein,protein-coding,-,-,-,intermembrane space protein,20181013,-
1450535,37116978,BO94DRAFT_570673,BO94DRAFT_570673,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116979,BO94DRAFT_570687,BO94DRAFT_570687,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116980,BO94DRAFT_570748,BO94DRAFT_570748,-,-,Unknown,-,"3-methylcrotonyl-CoA carboxylase, subunit beta",protein-coding,-,-,-,"3-methylcrotonyl-CoA carboxylase, subunit beta",20181013,-
1450535,37116981,BO94DRAFT_570768,BO94DRAFT_570768,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116982,BO94DRAFT_570769,BO94DRAFT_570769,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116983,BO94DRAFT_570823,BO94DRAFT_570823,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116984,BO94DRAFT_570888,BO94DRAFT_570888,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20181013,-
1450535,37116985,BO94DRAFT_570889,BO94DRAFT_570889,-,-,Unknown,-,pyoverdine/dityrosine biosynthesis protein,protein-coding,-,-,-,pyoverdine/dityrosine biosynthesis protein,20181013,-
1450535,37116986,BO94DRAFT_570894,BO94DRAFT_570894,-,-,Unknown,-,Clavaminate synthase-like protein,protein-coding,-,-,-,Clavaminate synthase-like protein,20181013,-
1450535,37116987,BO94DRAFT_570909,BO94DRAFT_570909,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116988,BO94DRAFT_570911,BO94DRAFT_570911,-,-,Unknown,-,eukaryotic rRNA processing,protein-coding,-,-,-,eukaryotic rRNA processing,20181013,-
1450535,37116989,BO94DRAFT_570916,BO94DRAFT_570916,-,-,Unknown,-,C6 zinc finger domain protein,protein-coding,-,-,-,C6 zinc finger domain protein,20181013,-
1450535,37116990,BO94DRAFT_570928,BO94DRAFT_570928,-,-,Unknown,-,xyloglucanase,protein-coding,-,-,-,xyloglucanase,20181013,-
1450535,37116991,BO94DRAFT_570953,BO94DRAFT_570953,-,-,Unknown,-,UMTA methyltransferase family protein,protein-coding,-,-,-,UMTA methyltransferase family protein,20181013,-
1450535,37116992,BO94DRAFT_570987,BO94DRAFT_570987,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37116993,BO94DRAFT_570995,BO94DRAFT_570995,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116994,BO94DRAFT_571017,BO94DRAFT_571017,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20181013,-
1450535,37116995,BO94DRAFT_571035,BO94DRAFT_571035,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116996,BO94DRAFT_571063,BO94DRAFT_571063,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116997,BO94DRAFT_571101,BO94DRAFT_571101,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37116998,BO94DRAFT_571126,BO94DRAFT_571126,-,-,Unknown,-,plasma membrane phosphate transporter Pho87,protein-coding,-,-,-,plasma membrane phosphate transporter Pho87,20181013,-
1450535,37116999,BO94DRAFT_571137,BO94DRAFT_571137,-,-,Unknown,-,mitochondrial ribosomal protein 10,protein-coding,-,-,-,mitochondrial ribosomal protein 10,20180712,-
1450535,37117000,BO94DRAFT_571153,BO94DRAFT_571153,-,-,Unknown,-,cytoplasmic ribosomal protein of the large subunit L15,protein-coding,-,-,-,cytoplasmic ribosomal protein of the large subunit L15,20210417,-
1450535,37117001,BO94DRAFT_571168,BO94DRAFT_571168,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37117002,BO94DRAFT_571180,BO94DRAFT_571180,-,-,Unknown,-,urea transporter,protein-coding,-,-,-,urea transporter,20181013,-
1450535,37117003,BO94DRAFT_571198,BO94DRAFT_571198,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117004,BO94DRAFT_571222,BO94DRAFT_571222,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117005,BO94DRAFT_571235,BO94DRAFT_571235,-,-,Unknown,-,"DNA primase, large subunit",protein-coding,-,-,-,"DNA primase, large subunit",20181013,-
1450535,37117006,BO94DRAFT_571240,BO94DRAFT_571240,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37117007,BO94DRAFT_571356,BO94DRAFT_571356,-,-,Unknown,-,DNA mismatch repair protein MutL,protein-coding,-,-,-,DNA mismatch repair protein MutL,20181013,-
1450535,37117008,BO94DRAFT_571409,BO94DRAFT_571409,-,-,Unknown,-,S-adenosyl-L-methionine-dependent methyltransferase,protein-coding,-,-,-,S-adenosyl-L-methionine-dependent methyltransferase,20181013,-
1450535,37117009,BO94DRAFT_571423,BO94DRAFT_571423,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117010,BO94DRAFT_571459,BO94DRAFT_571459,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117011,BO94DRAFT_571461,BO94DRAFT_571461,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37117012,BO94DRAFT_571476,BO94DRAFT_571476,-,-,Unknown,-,oxidoreductase,protein-coding,-,-,-,oxidoreductase,20181013,-
1450535,37117013,BO94DRAFT_571484,BO94DRAFT_571484,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117014,BO94DRAFT_571499,BO94DRAFT_571499,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117015,BO94DRAFT_571514,BO94DRAFT_571514,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117016,BO94DRAFT_571517,BO94DRAFT_571517,-,-,Unknown,-,ankyrin,protein-coding,-,-,-,ankyrin,20181013,-
1450535,37117017,BO94DRAFT_571527,BO94DRAFT_571527,-,-,Unknown,-,glutathione S-transferase,protein-coding,-,-,-,glutathione S-transferase,20181013,-
1450535,37117018,BO94DRAFT_571530,BO94DRAFT_571530,-,-,Unknown,-,lovastatin nonaketide synthase,protein-coding,-,-,-,lovastatin nonaketide synthase,20181013,-
1450535,37117019,BO94DRAFT_571545,BO94DRAFT_571545,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117020,BO94DRAFT_571573,BO94DRAFT_571573,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37117021,BO94DRAFT_571575,BO94DRAFT_571575,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37117022,BO94DRAFT_571618,BO94DRAFT_571618,-,-,Unknown,-,glycosyl hydrolase,protein-coding,-,-,-,glycosyl hydrolase,20181013,-
1450535,37117023,BO94DRAFT_571631,BO94DRAFT_571631,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117024,BO94DRAFT_57165,BO94DRAFT_57165,-,-,Unknown,-,cyclin-like protein,protein-coding,-,-,-,cyclin-like protein,20181013,-
1450535,37117025,BO94DRAFT_571671,BO94DRAFT_571671,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117026,BO94DRAFT_571674,BO94DRAFT_571674,-,-,Unknown,-,N-terminal acetyltransferase catalytic subunit Nat1,protein-coding,-,-,-,N-terminal acetyltransferase catalytic subunit Nat1,20181013,-
1450535,37117027,BO94DRAFT_571712,BO94DRAFT_571712,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37117028,BO94DRAFT_571773,BO94DRAFT_571773,-,-,Unknown,-,citrate lyase,protein-coding,-,-,-,citrate lyase,20181013,-
1450535,37117029,BO94DRAFT_571787,BO94DRAFT_571787,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117030,BO94DRAFT_571789,BO94DRAFT_571789,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117031,BO94DRAFT_571823,BO94DRAFT_571823,-,-,Unknown,-,dead box ATP-dependent rna helicase,protein-coding,-,-,-,dead box ATP-dependent rna helicase,20181013,-
1450535,37117032,BO94DRAFT_571854,BO94DRAFT_571854,-,-,Unknown,-,"threonyl-tRNA synthetase, cytoplasmic",protein-coding,-,-,-,"threonyl-tRNA synthetase, cytoplasmic",20181013,-
1450535,37117033,BO94DRAFT_571877,BO94DRAFT_571877,-,-,Unknown,-,kinase-like protein,protein-coding,-,-,-,kinase-like protein,20181013,-
1450535,37117034,BO94DRAFT_571891,BO94DRAFT_571891,-,-,Unknown,-,PLP-dependent transferase,protein-coding,-,-,-,PLP-dependent transferase,20181013,-
1450535,37117035,BO94DRAFT_571893,BO94DRAFT_571893,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117036,BO94DRAFT_571895,BO94DRAFT_571895,-,-,Unknown,-,acyl-CoA N-acyltransferase,protein-coding,-,-,-,acyl-CoA N-acyltransferase,20181013,-
1450535,37117037,BO94DRAFT_571899,BO94DRAFT_571899,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37117038,BO94DRAFT_571932,BO94DRAFT_571932,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117039,BO94DRAFT_571946,BO94DRAFT_571946,-,-,Unknown,-,class I glutamine amidotransferase-like protein,protein-coding,-,-,-,class I glutamine amidotransferase-like protein,20181013,-
1450535,37117040,BO94DRAFT_571966,BO94DRAFT_571966,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37117041,BO94DRAFT_571971,BO94DRAFT_571971,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117042,BO94DRAFT_572005,BO94DRAFT_572005,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37117043,BO94DRAFT_572024,BO94DRAFT_572024,-,-,Unknown,-,oligomeric Golgi complex subunit 6,protein-coding,-,-,-,oligomeric Golgi complex subunit 6,20181013,-
1450535,37117044,BO94DRAFT_572032,BO94DRAFT_572032,-,-,Unknown,-,"2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase",protein-coding,-,-,-,"2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase",20181013,-
1450535,37117045,BO94DRAFT_572034,BO94DRAFT_572034,-,-,Unknown,-,anthranilate synthase component I,protein-coding,-,-,-,anthranilate synthase component I,20181013,-
1450535,37117046,BO94DRAFT_572040,BO94DRAFT_572040,-,-,Unknown,-,aspartate aminotransferase,protein-coding,-,-,-,aspartate aminotransferase,20181013,-
1450535,37117047,BO94DRAFT_572094,BO94DRAFT_572094,-,-,Unknown,-,mannosyl phosphorylinositol ceramide synthase SUR1,protein-coding,-,-,-,mannosyl phosphorylinositol ceramide synthase SUR1,20181013,-
1450535,37117048,BO94DRAFT_572100,BO94DRAFT_572100,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117049,BO94DRAFT_572185,BO94DRAFT_572185,-,-,Unknown,-,FabD/lysophospholipase-like protein,protein-coding,-,-,-,FabD/lysophospholipase-like protein,20181013,-
1450535,37117050,BO94DRAFT_572191,BO94DRAFT_572191,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117051,BO94DRAFT_572203,BO94DRAFT_572203,-,-,Unknown,-,FAD/NAD(P)-binding domain-containing protein,protein-coding,-,-,-,FAD/NAD(P)-binding domain-containing protein,20181013,-
1450535,37117052,BO94DRAFT_572212,BO94DRAFT_572212,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117053,BO94DRAFT_572219,BO94DRAFT_572219,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117054,BO94DRAFT_572221,BO94DRAFT_572221,-,-,Unknown,-,purine and uridine phosphorylase,protein-coding,-,-,-,purine and uridine phosphorylase,20181013,-
1450535,37117055,BO94DRAFT_572256,BO94DRAFT_572256,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117056,BO94DRAFT_572259,BO94DRAFT_572259,-,-,Unknown,-,F-box and WD domain protein,protein-coding,-,-,-,F-box and WD domain protein,20181013,-
1450535,37117057,BO94DRAFT_572272,BO94DRAFT_572272,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37117058,BO94DRAFT_572318,BO94DRAFT_572318,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117059,BO94DRAFT_572322,BO94DRAFT_572322,-,-,Unknown,-,S-adenosyl-L-methionine-dependent methyltransferase,protein-coding,-,-,-,S-adenosyl-L-methionine-dependent methyltransferase,20181013,-
1450535,37117060,BO94DRAFT_572354,BO94DRAFT_572354,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20181013,-
1450535,37117061,BO94DRAFT_572364,BO94DRAFT_572364,-,-,Unknown,-,DUF1771-domain-containing protein,protein-coding,-,-,-,DUF1771-domain-containing protein,20181013,-
1450535,37117062,BO94DRAFT_572369,BO94DRAFT_572369,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117063,BO94DRAFT_572371,BO94DRAFT_572371,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37117064,BO94DRAFT_572390,BO94DRAFT_572390,-,-,Unknown,-,ABC fatty acid transporter,protein-coding,-,-,-,ABC fatty acid transporter,20181013,-
1450535,37117065,BO94DRAFT_572408,BO94DRAFT_572408,-,-,Unknown,-,pfkB family carbohydrate kinase,protein-coding,-,-,-,pfkB family carbohydrate kinase,20181013,-
1450535,37117066,BO94DRAFT_572424,BO94DRAFT_572424,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37117067,BO94DRAFT_572452,BO94DRAFT_572452,-,-,Unknown,-,Ribonuclease/ribotoxin,protein-coding,-,-,-,Ribonuclease/ribotoxin,20181013,-
1450535,37117068,BO94DRAFT_572499,BO94DRAFT_572499,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
