#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1912939,64654382,F5891DRAFT_1000001,F5891DRAFT_1000001,-,-,Unknown,-,cobalamin-independent synthase,protein-coding,-,-,-,cobalamin-independent synthase,20210605,-
1912939,64671145,F5891DRAFT_979167,F5891DRAFT_979167,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671146,F5891DRAFT_979168,F5891DRAFT_979168,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671147,F5891DRAFT_979169,F5891DRAFT_979169,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671148,F5891DRAFT_979170,F5891DRAFT_979170,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671149,F5891DRAFT_97919,F5891DRAFT_97919,-,-,Unknown,-,OPT oligopeptide transporter protein-domain-containing protein,protein-coding,-,-,-,OPT oligopeptide transporter protein-domain-containing protein,20210605,-
1912939,64671150,F5891DRAFT_979200,F5891DRAFT_979200,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671151,F5891DRAFT_979209,F5891DRAFT_979209,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671152,F5891DRAFT_979211,F5891DRAFT_979211,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671153,F5891DRAFT_979217,F5891DRAFT_979217,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671154,F5891DRAFT_979227,F5891DRAFT_979227,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671155,F5891DRAFT_979238,F5891DRAFT_979238,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671156,F5891DRAFT_979239,F5891DRAFT_979239,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671157,F5891DRAFT_979248,F5891DRAFT_979248,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671158,F5891DRAFT_979254,F5891DRAFT_979254,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671159,F5891DRAFT_979266,F5891DRAFT_979266,-,-,Unknown,-,FAD binding domain-containing protein,protein-coding,-,-,-,FAD binding domain-containing protein,20210605,-
1912939,64671160,F5891DRAFT_979276,F5891DRAFT_979276,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671161,F5891DRAFT_979277,F5891DRAFT_979277,-,-,Unknown,-,WD40-repeat-containing domain protein,protein-coding,-,-,-,WD40-repeat-containing domain protein,20210605,-
1912939,64671162,F5891DRAFT_979283,F5891DRAFT_979283,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671163,F5891DRAFT_979285,F5891DRAFT_979285,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671164,F5891DRAFT_979286,F5891DRAFT_979286,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671165,F5891DRAFT_979289,F5891DRAFT_979289,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671166,F5891DRAFT_979296,F5891DRAFT_979296,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671167,F5891DRAFT_979306,F5891DRAFT_979306,-,-,Unknown,-,beta-lactamase-like protein,protein-coding,-,-,-,beta-lactamase-like protein,20210605,-
1912939,64671168,F5891DRAFT_979312,F5891DRAFT_979312,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671169,F5891DRAFT_979314,F5891DRAFT_979314,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671170,F5891DRAFT_979319,F5891DRAFT_979319,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671171,F5891DRAFT_979322,F5891DRAFT_979322,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671172,F5891DRAFT_979324,F5891DRAFT_979324,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671173,F5891DRAFT_979326,F5891DRAFT_979326,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671174,F5891DRAFT_979333,F5891DRAFT_979333,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671175,F5891DRAFT_979334,F5891DRAFT_979334,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671176,F5891DRAFT_979346,F5891DRAFT_979346,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671177,F5891DRAFT_979354,F5891DRAFT_979354,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671178,F5891DRAFT_979364,F5891DRAFT_979364,-,-,Unknown,-,small GTPase,protein-coding,-,-,-,small GTPase,20210605,-
1912939,64671179,F5891DRAFT_979385,F5891DRAFT_979385,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671180,F5891DRAFT_979390,F5891DRAFT_979390,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671181,F5891DRAFT_979395,F5891DRAFT_979395,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671182,F5891DRAFT_979398,F5891DRAFT_979398,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671183,F5891DRAFT_979420,F5891DRAFT_979420,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671184,F5891DRAFT_979422,F5891DRAFT_979422,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671185,F5891DRAFT_979428,F5891DRAFT_979428,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671186,F5891DRAFT_979439,F5891DRAFT_979439,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671187,F5891DRAFT_979441,F5891DRAFT_979441,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671188,F5891DRAFT_979450,F5891DRAFT_979450,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671189,F5891DRAFT_979451,F5891DRAFT_979451,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671190,F5891DRAFT_979456,F5891DRAFT_979456,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671191,F5891DRAFT_979458,F5891DRAFT_979458,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671192,F5891DRAFT_979464,F5891DRAFT_979464,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671193,F5891DRAFT_979512,F5891DRAFT_979512,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671194,F5891DRAFT_979513,F5891DRAFT_979513,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671195,F5891DRAFT_979519,F5891DRAFT_979519,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671196,F5891DRAFT_979527,F5891DRAFT_979527,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671197,F5891DRAFT_979547,F5891DRAFT_979547,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671198,F5891DRAFT_979565,F5891DRAFT_979565,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671199,F5891DRAFT_979567,F5891DRAFT_979567,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671200,F5891DRAFT_979592,F5891DRAFT_979592,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671201,F5891DRAFT_979593,F5891DRAFT_979593,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671202,F5891DRAFT_979605,F5891DRAFT_979605,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671203,F5891DRAFT_979627,F5891DRAFT_979627,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671204,F5891DRAFT_979629,F5891DRAFT_979629,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671205,F5891DRAFT_979630,F5891DRAFT_979630,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671206,F5891DRAFT_979658,F5891DRAFT_979658,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671207,F5891DRAFT_979660,F5891DRAFT_979660,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671208,F5891DRAFT_979664,F5891DRAFT_979664,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671209,F5891DRAFT_979665,F5891DRAFT_979665,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671210,F5891DRAFT_979667,F5891DRAFT_979667,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671211,F5891DRAFT_979682,F5891DRAFT_979682,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671212,F5891DRAFT_979687,F5891DRAFT_979687,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671213,F5891DRAFT_979689,F5891DRAFT_979689,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671214,F5891DRAFT_979692,F5891DRAFT_979692,-,-,Unknown,-,kinase-like domain-containing protein,protein-coding,-,-,-,kinase-like domain-containing protein,20210605,-
1912939,64671215,F5891DRAFT_979693,F5891DRAFT_979693,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671216,F5891DRAFT_979696,F5891DRAFT_979696,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671217,F5891DRAFT_979723,F5891DRAFT_979723,-,-,Unknown,-,major facilitator superfamily domain-containing protein,protein-coding,-,-,-,major facilitator superfamily domain-containing protein,20210605,-
1912939,64671218,F5891DRAFT_979730,F5891DRAFT_979730,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671219,F5891DRAFT_979733,F5891DRAFT_979733,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671220,F5891DRAFT_979738,F5891DRAFT_979738,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671221,F5891DRAFT_979759,F5891DRAFT_979759,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671222,F5891DRAFT_979760,F5891DRAFT_979760,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671223,F5891DRAFT_979763,F5891DRAFT_979763,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671224,F5891DRAFT_979766,F5891DRAFT_979766,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671225,F5891DRAFT_979773,F5891DRAFT_979773,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671226,F5891DRAFT_979777,F5891DRAFT_979777,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671227,F5891DRAFT_979778,F5891DRAFT_979778,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671228,F5891DRAFT_979780,F5891DRAFT_979780,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671229,F5891DRAFT_979783,F5891DRAFT_979783,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671230,F5891DRAFT_979786,F5891DRAFT_979786,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671231,F5891DRAFT_979787,F5891DRAFT_979787,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671232,F5891DRAFT_979790,F5891DRAFT_979790,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671233,F5891DRAFT_979821,F5891DRAFT_979821,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671234,F5891DRAFT_979828,F5891DRAFT_979828,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671235,F5891DRAFT_979830,F5891DRAFT_979830,-,-,Unknown,-,glutathione S-transferase,protein-coding,-,-,-,glutathione S-transferase,20210605,-
1912939,64671236,F5891DRAFT_979834,F5891DRAFT_979834,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671237,F5891DRAFT_979836,F5891DRAFT_979836,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671238,F5891DRAFT_979869,F5891DRAFT_979869,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671239,F5891DRAFT_979883,F5891DRAFT_979883,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671240,F5891DRAFT_979888,F5891DRAFT_979888,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671241,F5891DRAFT_979891,F5891DRAFT_979891,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671242,F5891DRAFT_979894,F5891DRAFT_979894,-,-,Unknown,-,major facilitator superfamily domain-containing protein,protein-coding,-,-,-,major facilitator superfamily domain-containing protein,20210605,-
1912939,64671243,F5891DRAFT_979911,F5891DRAFT_979911,-,-,Unknown,-,O-methyltransferase-domain-containing protein,protein-coding,-,-,-,O-methyltransferase-domain-containing protein,20210605,-
1912939,64671244,F5891DRAFT_979914,F5891DRAFT_979914,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671245,F5891DRAFT_979916,F5891DRAFT_979916,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671246,F5891DRAFT_979944,F5891DRAFT_979944,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671247,F5891DRAFT_979962,F5891DRAFT_979962,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671248,F5891DRAFT_979973,F5891DRAFT_979973,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671249,F5891DRAFT_979985,F5891DRAFT_979985,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671250,F5891DRAFT_979986,F5891DRAFT_979986,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671251,F5891DRAFT_979987,F5891DRAFT_979987,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671252,F5891DRAFT_979988,F5891DRAFT_979988,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671253,F5891DRAFT_98000,F5891DRAFT_98000,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671254,F5891DRAFT_980009,F5891DRAFT_980009,-,-,Unknown,-,glycosyl hydrolase catalytic core-domain-containing protein,protein-coding,-,-,-,glycosyl hydrolase catalytic core-domain-containing protein,20210605,-
1912939,64671255,F5891DRAFT_980034,F5891DRAFT_980034,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671256,F5891DRAFT_980040,F5891DRAFT_980040,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671257,F5891DRAFT_980041,F5891DRAFT_980041,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671258,F5891DRAFT_980042,F5891DRAFT_980042,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671259,F5891DRAFT_980043,F5891DRAFT_980043,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671260,F5891DRAFT_980044,F5891DRAFT_980044,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671261,F5891DRAFT_980050,F5891DRAFT_980050,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671262,F5891DRAFT_980056,F5891DRAFT_980056,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671263,F5891DRAFT_980058,F5891DRAFT_980058,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671264,F5891DRAFT_980060,F5891DRAFT_980060,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671265,F5891DRAFT_980068,F5891DRAFT_980068,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671266,F5891DRAFT_980077,F5891DRAFT_980077,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671267,F5891DRAFT_980081,F5891DRAFT_980081,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671268,F5891DRAFT_980084,F5891DRAFT_980084,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64671269,F5891DRAFT_980112,F5891DRAFT_980112,-,-,Unknown,-,HAD-like domain-containing protein,protein-coding,-,-,-,HAD-like domain-containing protein,20210605,-
1912939,64671270,F5891DRAFT_980123,F5891DRAFT_980123,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671271,F5891DRAFT_980128,F5891DRAFT_980128,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671272,F5891DRAFT_980130,F5891DRAFT_980130,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671273,F5891DRAFT_980142,F5891DRAFT_980142,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64671274,F5891DRAFT_980143,F5891DRAFT_980143,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
