#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5855,5471212,PVX_087090,PVX_087090,-,-,7,-,"aspartyl aminopeptidase, putative",protein-coding,-,-,-,"aspartyl aminopeptidase, putative",20200923,-
5855,5475514,PVX_114135,PVX_114135,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475515,PVX_114140,PVX_114140,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475516,PVX_114145,PVX_114145,-,-,11,-,"merozoite surface protein 10, putative",protein-coding,-,-,-,"merozoite surface protein 10, putative",20200923,-
5855,5475517,PVX_114150,PVX_114150,-,-,11,-,"cleavage stimulation factor subunit 1-like protein, putative",protein-coding,-,-,-,"cleavage stimulation factor subunit 1-like protein, putative",20200926,-
5855,5475518,PVX_114155,PVX_114155,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475519,PVX_114160,PVX_114160,-,-,11,-,DnaJ domain containing protein,protein-coding,-,-,-,DnaJ domain containing protein,20200926,-
5855,5475520,PVX_114165,PVX_114165,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475521,PVX_114170,PVX_114170,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475522,PVX_114175,PVX_114175,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475523,PVX_114180,PVX_114180,-,-,11,-,"pyridoxine biosynthetic enzyme pdx1 homologue, putative",protein-coding,-,-,-,"pyridoxine biosynthetic enzyme pdx1 homologue, putative",20200926,-
5855,5475524,PVX_114185,PVX_114185,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475525,PVX_114190,PVX_114190,-,-,11,-,"Pfs77, putative",protein-coding,-,-,-,"Pfs77, putative",20200926,-
5855,5475526,PVX_114195,PVX_114195,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475527,PVX_114200,PVX_114200,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475528,PVX_114205,PVX_114205,-,-,11,-,"nascent polypeptide associated complex alpha chain, putative",protein-coding,-,-,-,"nascent polypeptide associated complex alpha chain, putative",20200926,-
5855,5475529,PVX_114210,PVX_114210,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475530,PVX_114215,PVX_114215,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475531,PVX_114220,PVX_114220,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475532,PVX_114225,PVX_114225,-,-,11,-,"tRNA modifying enzyme, putative",protein-coding,-,-,-,"tRNA modifying enzyme, putative",20200918,-
5855,5475533,PVX_114230,PVX_114230,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475534,PVX_114235,PVX_114235,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475535,PVX_114240,PVX_114240,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475536,PVX_114245,PVX_114245,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475537,PVX_114250,PVX_114250,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475538,PVX_114255,PVX_114255,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475539,PVX_114260,PVX_114260,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475540,PVX_114262,PVX_114262,-,-,11,-,tRNA,tRNA,-,-,-,-,20200918,-
5855,5475541,PVX_114270,PVX_114270,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475542,PVX_114275,PVX_114275,-,-,11,-,"ferredoxin--NADP reductase, putative",protein-coding,-,-,-,"ferredoxin--NADP reductase, putative",20200926,-
5855,5475543,PVX_114280,PVX_114280,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475544,PVX_114285,PVX_114285,-,-,11,-,"RNA-binding protein mei2 homologue, putative",protein-coding,-,-,-,"RNA-binding protein mei2 homologue, putative",20200918,-
5855,5475545,PVX_114290,PVX_114290,-,-,11,-,"superoxide dismutase, putative",protein-coding,-,-,-,"superoxide dismutase, putative",20200926,-
5855,5475546,PVX_114295,PVX_114295,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475547,PVX_114300,PVX_114300,-,-,11,-,"ATP-dependent DEAD box helicase, putative",protein-coding,-,-,-,"ATP-dependent DEAD box helicase, putative",20200918,-
5855,5475548,PVX_114305,PVX_114305,-,-,11,-,"protein kinase, putative",protein-coding,-,-,-,"protein kinase, putative",20200918,-
5855,5475549,PVX_114310,PVX_114310,-,-,11,-,"ribonuclease H1 large subunit, putative",protein-coding,-,-,-,"ribonuclease H1 large subunit, putative",20200923,-
5855,5475550,PVX_114315,PVX_114315,-,-,11,-,"hexokinase, putative",protein-coding,-,-,-,"hexokinase, putative",20200926,-
5855,5475551,PVX_114320,PVX_114320,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475552,PVX_114325,PVX_114325,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475553,PVX_114330,PVX_114330,-,-,11,-,Plasmodium falciparum CPW-WPC domain containing protein,protein-coding,-,-,-,Plasmodium falciparum CPW-WPC domain containing protein,20200926,-
5855,5475554,PVX_114335,PVX_114335,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475555,PVX_114340,PVX_114340,-,-,11,-,SNF2 family N-terminal domain containing protein,protein-coding,-,-,-,SNF2 family N-terminal domain containing protein,20200918,-
5855,5475556,PVX_114345,PVX_114345,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475557,PVX_114350,PVX_114350,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475558,PVX_114355,PVX_114355,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475559,PVX_114360,PVX_114360,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475560,PVX_114365,PVX_114365,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475561,PVX_114370,PVX_114370,-,-,11,-,"DNA polymerase 1, putative",protein-coding,-,-,-,"DNA polymerase 1, putative",20200926,-
5855,5475562,PVX_114375,PVX_114375,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475563,PVX_114380,PVX_114380,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475564,PVX_114385,PVX_114385,-,-,11,-,"poly(A) polymerase PAP, putative",protein-coding,-,-,-,"poly(A) polymerase PAP, putative",20200918,-
5855,5475565,PVX_114390,PVX_114390,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475566,PVX_114395,PVX_114395,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475567,PVX_114400,PVX_114400,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475568,PVX_114405,PVX_114405,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475569,PVX_114410,PVX_114410,-,-,11,-,"oxidoreductase, short-chain dehydrogenase family, putative",protein-coding,-,-,-,"oxidoreductase, short-chain dehydrogenase family, putative",20200918,-
5855,5475570,PVX_114415,PVX_114415,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475571,PVX_114420,PVX_114420,-,-,11,-,3-oxoacyl-(ACP) synthase,protein-coding,-,-,-,3-oxoacyl-(ACP) synthase,20200926,-
5855,5475572,PVX_114425,PVX_114425,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475573,PVX_114430,PVX_114430,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475574,PVX_114435,PVX_114435,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475575,PVX_114440,PVX_114440,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475576,PVX_114445,PVX_114445,-,-,11,-,"pyruvate kinase, putative",protein-coding,-,-,-,"pyruvate kinase, putative",20200926,-
5855,5475577,PVX_114450,PVX_114450,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475578,PVX_114455,PVX_114455,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475579,PVX_114460,PVX_114460,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475580,PVX_114465,PVX_114465,-,-,11,-,"troponin c-like protein, putative",protein-coding,-,-,-,"troponin c-like protein, putative",20200918,-
5855,5475581,PVX_114470,PVX_114470,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475582,PVX_114475,PVX_114475,-,-,11,-,"mitochondrial import inner membrane translocase subunit, putative",protein-coding,-,-,-,"mitochondrial import inner membrane translocase subunit, putative",20200926,-
5855,5475583,PVX_114480,PVX_114480,-,-,11,-,"4-methyl-5(B-hydroxyethyl)-thiazol monophosphate biosynthesis enzyme, putative",protein-coding,-,-,-,"4-methyl-5(B-hydroxyethyl)-thiazol monophosphate biosynthesis enzyme, putative",20200926,-
5855,5475584,PVX_114485,PVX_114485,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475585,PVX_114490,PVX_114490,-,-,11,-,"transportin, putative",protein-coding,-,-,-,"transportin, putative",20200926,-
5855,5475586,PVX_114495,PVX_114495,-,-,11,-,"acetyl-CoA synthetase, putative",protein-coding,-,-,-,"acetyl-CoA synthetase, putative",20200918,-
5855,5475587,PVX_114500,PVX_114500,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475588,PVX_114505,PVX_114505,-,-,11,-,6-pyruvoyl tetrahydrobiopterin synthase,protein-coding,-,-,-,6-pyruvoyl tetrahydrobiopterin synthase,20200926,-
5855,5475589,PVX_114510,PVX_114510,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475590,PVX_114515,PVX_114515,-,-,11,-,"ethanolaminephosphotransferase, putative",protein-coding,-,-,-,"ethanolaminephosphotransferase, putative",20200918,-
5855,5475591,PVX_114520,PVX_114520,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475592,PVX_114525,PVX_114525,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475593,PVX_114530,PVX_114530,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475594,PVX_114535,PVX_114535,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475595,PVX_114540,PVX_114540,-,-,11,-,"glutamyl-tRNA, putative",protein-coding,-,-,-,"glutamyl-tRNA, putative",20200926,-
5855,5475596,PVX_114545,PVX_114545,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475597,PVX_114550,PVX_114550,-,-,11,-,"N-acetyltransferase, putative",protein-coding,-,-,-,"N-acetyltransferase, putative",20200926,-
5855,5475598,PVX_114555,PVX_114555,-,-,11,-,"nicotinate phosphoribosyltransferase-like protein, putative",protein-coding,-,-,-,"nicotinate phosphoribosyltransferase-like protein, putative",20200926,-
5855,5475599,PVX_114560,PVX_114560,-,-,11,-,"DNAJ domain protein, putative",protein-coding,-,-,-,"DNAJ domain protein, putative",20200918,-
5855,5475600,PVX_114565,PVX_114565,-,-,11,-,"phosphatidylcholine-sterol acyltransferase precursor, putative",protein-coding,-,-,-,"phosphatidylcholine-sterol acyltransferase precursor, putative",20200918,-
5855,5475601,PVX_114570,PVX_114570,-,-,11,-,"RNA binding function, putative",protein-coding,-,-,-,"RNA binding function, putative",20200923,-
5855,5475602,PVX_114575,PVX_114575,-,-,11,-,"transmembrane amino acid transporter protein, putative",protein-coding,-,-,-,"transmembrane amino acid transporter protein, putative",20200918,-
5855,5475603,PVX_114580,PVX_114580,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475604,PVX_114585,PVX_114585,-,-,11,-,SET domain containing protein,protein-coding,-,-,-,SET domain containing protein,20200918,-
5855,5475605,PVX_114590,PVX_114590,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475606,PVX_114595,PVX_114595,-,-,11,-,"Sec14-like cytosolic factor or phosphatidylinositol/phosphatidylcholine transfer protein, putative",protein-coding,-,-,-,"Sec14-like cytosolic factor or phosphatidylinositol/phosphatidylcholine transfer protein, putative",20200926,-
5855,5475607,PVX_114600,PVX_114600,-,-,11,-,Plasmodium falciparum CPW-WPC domain containing protein,protein-coding,-,-,-,Plasmodium falciparum CPW-WPC domain containing protein,20200918,-
5855,5475608,PVX_114605,PVX_114605,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475609,PVX_114610,PVX_114610,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475610,PVX_114615,PVX_114615,-,-,11,-,"DNA polymerase epsilon, catalytic subunit a, putative",protein-coding,-,-,-,"DNA polymerase epsilon, catalytic subunit a, putative",20200918,-
5855,5475611,PVX_114620,PVX_114620,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475612,PVX_114625,PVX_114625,-,-,11,-,"microtubule-associated protein ytm1 homologue, putative",protein-coding,-,-,-,"microtubule-associated protein ytm1 homologue, putative",20200926,-
5855,5475613,PVX_114630,PVX_114630,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475614,PVX_114635,PVX_114635,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475615,PVX_114640,PVX_114640,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475616,PVX_114645,PVX_114645,-,-,11,-,"DEAD/DEAH box ATP-dependent RNA helicase, putative",protein-coding,-,-,-,"DEAD/DEAH box ATP-dependent RNA helicase, putative",20200926,-
5855,5475617,PVX_114650,PVX_114650,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475618,PVX_114655,PVX_114655,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475619,PVX_114660,PVX_114660,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475620,PVX_114665,PVX_114665,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475621,PVX_114670,PVX_114670,-,-,11,-,"ER lumen protein retaining receptor, putative",protein-coding,-,-,-,"ER lumen protein retaining receptor, putative",20200926,-
5855,5475622,PVX_114675,PVX_114675,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475623,PVX_114680,PVX_114680,-,-,11,-,"20S proteasome alpha subunit C, putative",protein-coding,-,-,-,"20S proteasome alpha subunit C, putative",20200926,-
5855,5475624,PVX_114685,PVX_114685,-,-,11,-,"20S proteasome alpha subunit D2, putative",protein-coding,-,-,-,"20S proteasome alpha subunit D2, putative",20200926,-
5855,5475625,PVX_114690,PVX_114690,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475626,PVX_114695,PVX_114695,-,-,11,-,"phosphoinositide phosphatase SAC1, putative",protein-coding,-,-,-,"phosphoinositide phosphatase SAC1, putative",20200926,-
5855,5475627,PVX_114700,PVX_114700,-,-,11,-,"FtsJ-like methyltransferase, putative",protein-coding,-,-,-,"FtsJ-like methyltransferase, putative",20200926,-
5855,5475628,PVX_114705,PVX_114705,-,-,11,-,"vacuolar ATP synthase 21 kDa proteolipid subunit, putative",protein-coding,-,-,-,"vacuolar ATP synthase 21 kDa proteolipid subunit, putative",20200926,-
5855,5475629,PVX_114710,PVX_114710,-,-,11,-,"adenylosuccinate synthetase, putative",protein-coding,-,-,-,"adenylosuccinate synthetase, putative",20200923,-
5855,5475630,PVX_114715,PVX_114715,-,-,11,-,"60s ribosomal protein L7, putative",protein-coding,-,-,-,"60s ribosomal protein L7, putative",20200918,-
5855,5475631,PVX_114720,PVX_114720,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475632,PVX_114725,PVX_114725,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475633,PVX_114730,PVX_114730,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475634,PVX_114735,PVX_114735,-,-,11,-,"DNA replication licensing factor MCM6, putative",protein-coding,-,-,-,"DNA replication licensing factor MCM6, putative",20200926,-
5855,5475635,PVX_114740,PVX_114740,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475636,PVX_114745,PVX_114745,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475637,PVX_114750,PVX_114750,-,-,11,-,"serine/threonine protein phosphatase PP5, putative",protein-coding,-,-,-,"serine/threonine protein phosphatase PP5, putative",20200918,-
5855,5475638,PVX_114755,PVX_114755,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475639,PVX_114760,PVX_114760,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475640,PVX_114765,PVX_114765,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475641,PVX_114770,PVX_114770,-,-,11,-,"splicing factor, putative",protein-coding,-,-,-,"splicing factor, putative",20200926,-
5855,5475642,PVX_114775,PVX_114775,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475643,PVX_114780,PVX_114780,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475644,PVX_114785,PVX_114785,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475645,PVX_114790,PVX_114790,-,-,11,-,"mitochondrial import inner membrane translocase subunit Tim17, putative",protein-coding,-,-,-,"mitochondrial import inner membrane translocase subunit Tim17, putative",20200926,-
5855,5475646,PVX_114795,PVX_114795,-,-,11,-,Ubiquitin-conjugating enzyme family protein,protein-coding,-,-,-,Ubiquitin-conjugating enzyme family protein,20200926,-
5855,5475647,PVX_114800,PVX_114800,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475648,PVX_114805,PVX_114805,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475649,PVX_114810,PVX_114810,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475650,PVX_114815,PVX_114815,-,-,11,-,DnaJ domain containing protein,protein-coding,-,-,-,DnaJ domain containing protein,20200918,-
5855,5475651,PVX_114820,PVX_114820,-,-,11,-,Protein kinase domain containing protein,protein-coding,-,-,-,Protein kinase domain containing protein,20200918,-
